Channel,Energy,Counts
    1873,     405.5198,        137
    1874,     405.7385,        134
    1875,     405.9573,        148
    1876,     406.1760,        134
    1877,     406.3947,        140
    1878,     406.6134,        144
    1879,     406.8321,        124
    1880,     407.0508,        138
    1881,     407.2695,        139
    1882,     407.4883,        112
    1883,     407.7070,        136
    1884,     407.9257,        144
    1885,     408.1444,        132
    1886,     408.3631,        145
    1887,     408.5818,        122
    1888,     408.8006,        150
    1889,     409.0193,        133
    1890,     409.2380,        141
    1891,     409.4567,        131
    1892,     409.6754,        135
    1893,     409.8941,        145
    1894,     410.1129,        135
    1895,     410.3316,        128
    1896,     410.5503,        135
    1897,     410.7690,        140
    1898,     410.9877,        141
    1899,     411.2064,        137
    1900,     411.4251,        143
    1901,     411.6439,        138
    1902,     411.8626,        131
    1903,     412.0813,        120
    1904,     412.3000,        133
    1905,     412.5187,        125
    1906,     412.7374,        124
    1907,     412.9562,        110
    1908,     413.1749,        126
    1909,     413.3936,        136
    1910,     413.6123,        122
    1911,     413.8310,        137
    1912,     414.0497,        125
    1913,     414.2685,        146
    1914,     414.4872,        144
    1915,     414.7059,        110
    1916,     414.9246,        129
    1917,     415.1433,        123
    1918,     415.3620,        123
    1919,     415.5807,        140
    1920,     415.7995,        111
    1921,     416.0182,        137
    1922,     416.2369,        122
    1923,     416.4556,        141
    1924,     416.6743,        136
    1925,     416.8930,        139
    1926,     417.1118,        133
    1927,     417.3305,        138
    1928,     417.5492,        137
    1929,     417.7679,        118
    1930,     417.9866,        144
    1931,     418.2053,        127
    1932,     418.4241,        139
    1933,     418.6428,        116
    1934,     418.8615,        129
    1935,     419.0802,        138
    1936,     419.2989,        148
    1937,     419.5176,        133
    1938,     419.7363,        128
    1939,     419.9551,        127
    1940,     420.1738,        119
    1941,     420.3925,        118
    1942,     420.6112,         96
    1943,     420.8299,        114
    1944,     421.0486,        119
    1945,     421.2674,        129
    1946,     421.4861,        152
    1947,     421.7048,        122
    1948,     421.9235,        118
    1949,     422.1422,        132
    1950,     422.3609,        117
    1951,     422.5797,         95
    1952,     422.7984,        109
    1953,     423.0171,        122
    1954,     423.2358,        122
    1955,     423.4545,        122
    1956,     423.6732,        117
    1957,     423.8919,        102
    1958,     424.1107,        121
    1959,     424.3294,        125
    1960,     424.5481,        121
    1961,     424.7668,        118
    1962,     424.9855,        118
    1963,     425.2042,        114
    1964,     425.4230,        121
    1965,     425.6417,        140
    1966,     425.8604,        120
    1967,     426.0791,        126
    1968,     426.2978,        116
    1969,     426.5165,        121
    1970,     426.7353,        127
    1971,     426.9540,        119
    1972,     427.1727,        118
    1973,     427.3914,        106
    1974,     427.6101,        125
    1975,     427.8288,        118
    1976,     428.0475,        102
    1977,     428.2663,        128
    1978,     428.4850,         93
    1979,     428.7037,        113
    1980,     428.9224,        118
    1981,     429.1411,        123
    1982,     429.3598,        101
    1983,     429.5786,        108
    1984,     429.7973,        124
    1985,     430.0160,        106
    1986,     430.2347,        115
    1987,     430.4534,        118
    1988,     430.6721,        128
    1989,     430.8909,        143
    1990,     431.1096,        107
    1991,     431.3283,        118
    1992,     431.5470,        114
    1993,     431.7657,        118
    1994,     431.9844,        121
    1995,     432.2031,        122
    1996,     432.4219,        115
    1997,     432.6406,        120
    1998,     432.8593,        113
    1999,     433.0780,        120
    2000,     433.2967,        118
    2001,     433.5154,        112
    2002,     433.7342,        111
    2003,     433.9529,        129
    2004,     434.1716,        110
    2005,     434.3903,        137
    2006,     434.6090,        114
    2007,     434.8277,        122
    2008,     435.0465,        124
    2009,     435.2652,        103
    2010,     435.4839,        115
    2011,     435.7026,         89
    2012,     435.9213,        110
    2013,     436.1400,        119
    2014,     436.3587,        129
    2015,     436.5775,        120
    2016,     436.7962,        141
    2017,     437.0149,         99
    2018,     437.2336,        111
    2019,     437.4523,        101
    2020,     437.6710,        103
    2021,     437.8898,        116
    2022,     438.1085,        118
    2023,     438.3272,        109
    2024,     438.5459,        129
    2025,     438.7646,        141
    2026,     438.9833,        142
    2027,     439.2021,        117
    2028,     439.4208,         92
    2029,     439.6395,        129
    2030,     439.8582,        129
    2031,     440.0769,        106
    2032,     440.2956,        108
    2033,     440.5144,        137
    2034,     440.7331,        120
    2035,     440.9518,        113
    2036,     441.1705,        100
    2037,     441.3892,        103
    2038,     441.6079,        107
    2039,     441.8266,        137
    2040,     442.0454,        105
    2041,     442.2641,        102
    2042,     442.4828,        124
    2043,     442.7015,        112
    2044,     442.9202,        118
    2045,     443.1389,        109
    2046,     443.3577,        117
    2047,     443.5764,        122
    2048,     443.7951,        106
    2049,     444.0138,        114
    2050,     444.2325,        138
    2051,     444.4512,        112
    2052,     444.6700,        117
    2053,     444.8887,        121
    2054,     445.1074,        113
    2055,     445.3261,        112
    2056,     445.5448,        120
    2057,     445.7635,         95
    2058,     445.9822,        109
    2059,     446.2010,        109
    2060,     446.4197,        107
    2061,     446.6384,        110
    2062,     446.8571,        104
    2063,     447.0758,        105
    2064,     447.2945,         94
    2065,     447.5133,        112
    2066,     447.7320,        117
    2067,     447.9507,        117
    2068,     448.1694,        107
    2069,     448.3881,         98
    2070,     448.6068,        108
    2071,     448.8256,        108
    2072,     449.0443,        118
    2073,     449.2630,        131
    2074,     449.4817,        121
    2075,     449.7004,         94
    2076,     449.9191,        109
    2077,     450.1378,        114
    2078,     450.3566,        124
    2079,     450.5753,        134
    2080,     450.7940,         95
    2081,     451.0127,        111
    2082,     451.2314,        114
    2083,     451.4501,        115
    2084,     451.6689,        115
    2085,     451.8876,        116
    2086,     452.1063,        109
    2087,     452.3250,        118
    2088,     452.5437,        124
    2089,     452.7624,        105
    2090,     452.9812,        110
    2091,     453.1999,        112
    2092,     453.4186,        103
    2093,     453.6373,         98
    2094,     453.8560,        108
    2095,     454.0747,         91
    2096,     454.2934,        112
    2097,     454.5122,         99
    2098,     454.7309,        104
    2099,     454.9496,         91
    2100,     455.1683,        112
    2101,     455.3870,        122
    2102,     455.6057,        103
    2103,     455.8245,        115
    2104,     456.0432,         99
    2105,     456.2619,        113
    2106,     456.4806,        107
    2107,     456.6993,         99
    2108,     456.9180,        113
    2109,     457.1368,        100
    2110,     457.3555,         91
    2111,     457.5742,        106
    2112,     457.7929,        110
    2113,     458.0116,        102
    2114,     458.2303,        114
    2115,     458.4490,        102
    2116,     458.6678,        122
    2117,     458.8865,         99
    2118,     459.1052,        103
    2119,     459.3239,        100
    2120,     459.5426,        120
    2121,     459.7613,        126
    2122,     459.9801,        119
    2123,     460.1988,        108
    2124,     460.4175,        123
    2125,     460.6362,        124
    2126,     460.8549,        112
    2127,     461.0736,        136
    2128,     461.2924,         97
    2129,     461.5111,        109
    2130,     461.7298,        103
    2131,     461.9485,        103
    2132,     462.1672,        110
    2133,     462.3859,         88
    2134,     462.6046,        110
    2135,     462.8234,         81
    2136,     463.0421,        110
    2137,     463.2608,        146
    2138,     463.4795,         93
    2139,     463.6982,         92
    2140,     463.9169,        110
    2141,     464.1357,        112
    2142,     464.3544,        110
    2143,     464.5731,        124
    2144,     464.7918,        112
    2145,     465.0105,        100
    2146,     465.2292,         99
    2147,     465.4480,        108
    2148,     465.6667,         93
    2149,     465.8854,        126
    2150,     466.1041,        110
    2151,     466.3228,        117
    2152,     466.5415,        100
    2153,     466.7602,         87
    2154,     466.9790,        115
    2155,     467.1977,        102
    2156,     467.4164,        117
    2157,     467.6351,        121
    2158,     467.8538,        104
    2159,     468.0725,        117
    2160,     468.2913,        107
    2161,     468.5100,        106
    2162,     468.7287,        119
    2163,     468.9474,        117
    2164,     469.1661,        108
    2165,     469.3848,        101
    2166,     469.6036,        112
    2167,     469.8223,        109
    2168,     470.0410,         92
    2169,     470.2597,         98
    2170,     470.4784,         90
    2171,     470.6971,        102
    2172,     470.9158,        109
    2173,     471.1346,        104
    2174,     471.3533,        110
    2175,     471.5720,         97
    2176,     471.7907,        119
    2177,     472.0094,        111
    2178,     472.2281,        124
    2179,     472.4469,         97
    2180,     472.6656,        120
    2181,     472.8843,        108
    2182,     473.1030,        124
    2183,     473.3217,         97
    2184,     473.5404,        109
    2185,     473.7592,        113
    2186,     473.9779,        108
    2187,     474.1966,        119
    2188,     474.4153,        108
    2189,     474.6340,        114
    2190,     474.8527,        103
    2191,     475.0714,        118
    2192,     475.2902,         91
    2193,     475.5089,        106
    2194,     475.7276,         99
    2195,     475.9463,        108
    2196,     476.1650,         92
    2197,     476.3837,        108
    2198,     476.6025,        113
    2199,     476.8212,        112
    2200,     477.0399,        106
    2201,     477.2586,        121
    2202,     477.4773,         96
    2203,     477.6960,        101
    2204,     477.9148,         98
    2205,     478.1335,         91
    2206,     478.3522,        121
    2207,     478.5709,        116
    2208,     478.7896,         98
    2209,     479.0083,        115
    2210,     479.2270,        102
    2211,     479.4458,        111
    2212,     479.6645,         90
    2213,     479.8832,        101
    2214,     480.1019,        109
    2215,     480.3206,        110
    2216,     480.5393,         98
    2217,     480.7581,        106
    2218,     480.9768,        105
    2219,     481.1955,        105
    2220,     481.4142,        114
    2221,     481.6329,        114
    2222,     481.8516,        121
    2223,     482.0704,         88
    2224,     482.2891,         93
    2225,     482.5078,        100
    2226,     482.7265,        104
    2227,     482.9452,        106
    2228,     483.1639,        110
    2229,     483.3827,        101
    2230,     483.6014,         99
    2231,     483.8201,         94
    2232,     484.0388,         93
    2233,     484.2575,        103
    2234,     484.4762,        103
    2235,     484.6949,        107
    2236,     484.9137,        123
    2237,     485.1324,        107
    2238,     485.3511,         85
    2239,     485.5698,        113
    2240,     485.7885,        105
    2241,     486.0072,        102
    2242,     486.2260,        113
    2243,     486.4447,         94
    2244,     486.6634,        104
    2245,     486.8821,        117
    2246,     487.1008,        101
    2247,     487.3195,        107
    2248,     487.5383,        109
    2249,     487.7570,        122
    2250,     487.9757,        102
    2251,     488.1944,        111
    2252,     488.4131,        110
    2253,     488.6318,        107
    2254,     488.8505,        119
    2255,     489.0693,        104
    2256,     489.2880,        118
    2257,     489.5067,        109
    2258,     489.7254,        119
    2259,     489.9441,        114
    2260,     490.1628,        117
    2261,     490.3816,        122
    2262,     490.6003,        116
    2263,     490.8190,        106
    2264,     491.0377,        117
    2265,     491.2564,        119
    2266,     491.4751,         99
    2267,     491.6939,        113
    2268,     491.9126,        106
    2269,     492.1313,        116
    2270,     492.3500,        118
    2271,     492.5687,        116
    2272,     492.7874,        104
    2273,     493.0061,        114
    2274,     493.2249,        101
    2275,     493.4436,        108
    2276,     493.6623,        124
    2277,     493.8810,        106
    2278,     494.0997,        132
    2279,     494.3184,        119
    2280,     494.5372,        104
    2281,     494.7559,        113
    2282,     494.9746,        111
    2283,     495.1933,        115
    2284,     495.4120,        122
    2285,     495.6307,        127
    2286,     495.8495,        128
    2287,     496.0682,        113
    2288,     496.2869,        126
    2289,     496.5056,        114
    2290,     496.7243,        118
    2291,     496.9430,         90
    2292,     497.1617,        119
    2293,     497.3805,         87
    2294,     497.5992,        113
    2295,     497.8179,        113
    2296,     498.0366,        114
    2297,     498.2553,        116
    2298,     498.4740,        106
    2299,     498.6928,        118
    2300,     498.9115,        140
    2301,     499.1302,        112
    2302,     499.3489,        132
    2303,     499.5676,        136
    2304,     499.7863,        135
    2305,     500.0051,        115
    2306,     500.2238,        152
    2307,     500.4425,        174
    2308,     500.6612,        166
    2309,     500.8799,        177
    2310,     501.0986,        179
    2311,     501.3173,        244
    2312,     501.5361,        237
    2313,     501.7548,        420
    2314,     501.9735,        475
    2315,     502.1922,        670
    2316,     502.4109,        932
    2317,     502.6296,       1283
    2318,     502.8484,       1934
    2319,     503.0671,       2588
    2320,     503.2858,       3591
    2321,     503.5045,       4728
    2322,     503.7232,       6134
    2323,     503.9419,       7840
    2324,     504.1607,       9714
    2325,     504.3794,      11751
    2326,     504.5981,      13679
    2327,     504.8168,      15774
    2328,     505.0355,      16878
    2329,     505.2542,      17905
    2330,     505.4729,      17961
    2331,     505.6917,      17419
    2332,     505.9104,      16359
    2333,     506.1291,      14826
    2334,     506.3478,      12877
    2335,     506.5665,      10850
    2336,     506.7852,       8602
    2337,     507.0040,       6928
    2338,     507.2227,       5293
    2339,     507.4414,       3984
    2340,     507.6601,       2948
    2341,     507.8788,       2164
    2342,     508.0975,       1556
    2343,     508.3163,       1061
    2344,     508.5350,        715
    2345,     508.7537,        506
    2346,     508.9724,        378
    2347,     509.1911,        288
    2348,     509.4098,        211
    2349,     509.6285,        190
    2350,     509.8473,        145
    2351,     510.0660,        119
    2352,     510.2847,        107
    2353,     510.5034,        103
    2354,     510.7221,         99
    2355,     510.9408,        104
    2356,     511.1596,         76
    2357,     511.3783,        107
    2358,     511.5970,         86
    2359,     511.8157,         66
    2360,     512.0344,         70
    2361,     512.2531,         68
    2362,     512.4719,         88
    2363,     512.6906,         76
    2364,     512.9093,         74
    2365,     513.1280,         65
    2366,     513.3467,         69
    2367,     513.5654,         66
    2368,     513.7841,         63
    2369,     514.0029,         61
    2370,     514.2216,         73
    2371,     514.4403,         79
    2372,     514.6590,         69
    2373,     514.8777,         75
    2374,     515.0964,         56
    2375,     515.3152,         57
    2376,     515.5339,         60
    2377,     515.7526,         77
    2378,     515.9713,         72
    2379,     516.1900,         71
    2380,     516.4087,         62
    2381,     516.6275,         80
    2382,     516.8462,         67
    2383,     517.0649,         88
    2384,     517.2836,         63
    2385,     517.5023,         60
    2386,     517.7210,         61
    2387,     517.9397,         62
    2388,     518.1585,         59
    2389,     518.3772,         72
    2390,     518.5959,         73
    2391,     518.8146,         76
    2392,     519.0333,         60
    2393,     519.2520,         65
    2394,     519.4708,         69
    2395,     519.6895,         72
    2396,     519.9082,         67
    2397,     520.1269,         74
    2398,     520.3456,         74
    2399,     520.5643,         67
    2400,     520.7831,         75
    2401,     521.0018,         64
    2402,     521.2205,         61
    2403,     521.4392,         62
    2404,     521.6579,         68
    2405,     521.8766,         71
    2406,     522.0953,         71
    2407,     522.3141,         81
    2408,     522.5328,         85
    2409,     522.7515,         64
    2410,     522.9702,         74
    2411,     523.1889,         67
    2412,     523.4076,         65
    2413,     523.6264,         70
    2414,     523.8451,         75
    2415,     524.0638,         57
    2416,     524.2825,         53
    2417,     524.5012,         59
    2418,     524.7199,         54
    2419,     524.9387,         56
    2420,     525.1574,         68
    2421,     525.3761,         67
    2422,     525.5948,         59
    2423,     525.8135,         70
    2424,     526.0322,         67
    2425,     526.2510,         89
    2426,     526.4697,         58
    2427,     526.6884,         72
    2428,     526.9071,         64
    2429,     527.1258,         67
    2430,     527.3445,         77
    2431,     527.5632,         69
    2432,     527.7820,         58
    2433,     528.0007,         56
    2434,     528.2194,         63
    2435,     528.4381,         66
    2436,     528.6568,         68
    2437,     528.8755,         62
    2438,     529.0943,         85
    2439,     529.3130,         63
    2440,     529.5317,         72
    2441,     529.7504,         69
    2442,     529.9691,         53
    2443,     530.1878,         64
    2444,     530.4066,         61
    2445,     530.6253,         72
    2446,     530.8440,         57
    2447,     531.0627,         70
    2448,     531.2814,         81
    2449,     531.5001,         65
    2450,     531.7188,         58
    2451,     531.9376,         68
    2452,     532.1563,         76
    2453,     532.3750,         84
    2454,     532.5937,         68
    2455,     532.8124,         76
    2456,     533.0311,         58
    2457,     533.2499,         61
    2458,     533.4686,         72
    2459,     533.6873,         73
    2460,     533.9060,         56
    2461,     534.1247,         61
    2462,     534.3434,         52
    2463,     534.5622,         72
    2464,     534.7809,         78
    2465,     534.9996,         59
    2466,     535.2183,         58
    2467,     535.4370,         69
    2468,     535.6557,         73
    2469,     535.8744,         67
    2470,     536.0932,         60
    2471,     536.3119,         66
    2472,     536.5306,         54
    2473,     536.7493,         61
    2474,     536.9680,         68
    2475,     537.1867,         68
    2476,     537.4055,         60
    2477,     537.6242,         62
    2478,     537.8429,         71
    2479,     538.0616,         73
    2480,     538.2803,         71
    2481,     538.4990,         58
    2482,     538.7178,         60
    2483,     538.9365,         66
    2484,     539.1552,         58
    2485,     539.3739,         66
    2486,     539.5926,         65
    2487,     539.8113,         67
    2488,     540.0300,         66
    2489,     540.2488,         53
    2490,     540.4675,         70
    2491,     540.6862,         60
    2492,     540.9049,         73
    2493,     541.1236,         65
    2494,     541.3423,         64
    2495,     541.5611,         67
    2496,     541.7798,         55
    2497,     541.9985,         72
    2498,     542.2172,         75
    2499,     542.4359,         65
    2500,     542.6546,         72
    2501,     542.8734,         51
    2502,     543.0921,         75
    2503,     543.3108,         57
    2504,     543.5295,         64
    2505,     543.7482,         69
    2506,     543.9669,         67
    2507,     544.1856,         52
    2508,     544.4044,         63
    2509,     544.6231,         56
    2510,     544.8418,         72
    2511,     545.0605,         64
    2512,     545.2792,         79
    2513,     545.4979,         60
    2514,     545.7167,         84
    2515,     545.9354,         56
    2516,     546.1541,         80
    2517,     546.3728,         65
    2518,     546.5915,         64
    2519,     546.8102,         77
    2520,     547.0290,         60
    2521,     547.2477,         76
    2522,     547.4664,         68
    2523,     547.6851,         76
    2524,     547.9038,         74
    2525,     548.1225,         64
    2526,     548.3412,         60
    2527,     548.5600,         76
    2528,     548.7787,         54
    2529,     548.9974,         64
    2530,     549.2161,         72
    2531,     549.4348,         68
    2532,     549.6535,         68
    2533,     549.8723,         67
    2534,     550.0910,         68
    2535,     550.3097,         69
    2536,     550.5284,         66
    2537,     550.7471,         77
    2538,     550.9658,         78
    2539,     551.1846,         63
    2540,     551.4033,         63
    2541,     551.6220,         72
    2542,     551.8407,         74
    2543,     552.0594,         69
    2544,     552.2781,         62
    2545,     552.4968,         62
    2546,     552.7156,         55
    2547,     552.9343,         73
    2548,     553.1530,         76
    2549,     553.3717,         67
    2550,     553.5904,         78
    2551,     553.8091,         71
    2552,     554.0279,         77
    2553,     554.2466,         60
    2554,     554.4653,         61
    2555,     554.6840,         63
    2556,     554.9027,         69
    2557,     555.1214,         47
    2558,     555.3402,         63
    2559,     555.5589,         60
    2560,     555.7776,         64
    2561,     555.9963,         74
    2562,     556.2150,         53
    2563,     556.4337,         62
    2564,     556.6524,         70
    2565,     556.8712,         66
    2566,     557.0899,         68
    2567,     557.3086,         75
    2568,     557.5273,         76
    2569,     557.7460,         68
    2570,     557.9647,         63
    2571,     558.1835,         66
    2572,     558.4022,         60
    2573,     558.6209,         81
    2574,     558.8396,         69
    2575,     559.0583,         51
    2576,     559.2770,         65
    2577,     559.4958,         56
    2578,     559.7145,         76
    2579,     559.9332,         71
    2580,     560.1519,         67
    2581,     560.3706,         53
    2582,     560.5893,         62
    2583,     560.8080,         68
    2584,     561.0268,         51
    2585,     561.2455,         65
    2586,     561.4642,         59
    2587,     561.6829,         52
    2588,     561.9016,         66
    2589,     562.1203,         74
    2590,     562.3391,         73
    2591,     562.5578,         69
    2592,     562.7765,         73
    2593,     562.9952,         78
    2594,     563.2139,         59
    2595,     563.4326,         54
    2596,     563.6514,         57
    2597,     563.8701,         56
    2598,     564.0888,         63
    2599,     564.3075,         71
    2600,     564.5262,         72
    2601,     564.7449,         75
    2602,     564.9636,         77
    2603,     565.1824,         63
    2604,     565.4011,         57
    2605,     565.6198,         53
    2606,     565.8385,         62
    2607,     566.0572,         62
    2608,     566.2759,         55
    2609,     566.4947,         75
    2610,     566.7134,         61
    2611,     566.9321,         58
    2612,     567.1508,         60
    2613,     567.3695,         66
    2614,     567.5882,         58
    2615,     567.8070,         68
    2616,     568.0257,         64
    2617,     568.2444,         60
    2618,     568.4631,         76
    2619,     568.6818,         52
    2620,     568.9005,         51
    2621,     569.1193,         79
    2622,     569.3380,         57
    2623,     569.5567,         68
    2624,     569.7754,         54
    2625,     569.9941,         63
    2626,     570.2128,         57
    2627,     570.4315,         75
    2628,     570.6503,         63
    2629,     570.8690,         79
    2630,     571.0877,         62
    2631,     571.3064,         64
    2632,     571.5251,         57
    2633,     571.7438,         58
    2634,     571.9626,         56
    2635,     572.1813,         63
    2636,     572.4000,         67
    2637,     572.6187,         68
    2638,     572.8374,         72
    2639,     573.0561,         69
    2640,     573.2749,         64
    2641,     573.4936,         69
    2642,     573.7123,         58
    2643,     573.9310,         55
    2644,     574.1497,         74
    2645,     574.3684,         79
    2646,     574.5871,         60
    2647,     574.8059,         58
    2648,     575.0246,         72
    2649,     575.2433,         82
    2650,     575.4620,         55
    2651,     575.6807,         65
    2652,     575.8994,         64
    2653,     576.1182,         49
    2654,     576.3369,         58
    2655,     576.5556,         59
    2656,     576.7743,         83
    2657,     576.9930,         77
    2658,     577.2117,         83
    2659,     577.4305,         75
    2660,     577.6492,         74
    2661,     577.8679,         74
    2662,     578.0866,         77
    2663,     578.3053,         75
    2664,     578.5240,         76
    2665,     578.7427,         72
    2666,     578.9615,         66
    2667,     579.1802,         63
    2668,     579.3989,         56
    2669,     579.6176,         43
    2670,     579.8363,         67
    2671,     580.0550,         75
    2672,     580.2738,         62
    2673,     580.4925,         65
    2674,     580.7112,         65
    2675,     580.9299,         71
    2676,     581.1486,         64
    2677,     581.3673,         81
    2678,     581.5861,         68
    2679,     581.8048,         57
    2680,     582.0235,         66
    2681,     582.2422,         69
    2682,     582.4609,         63
    2683,     582.6796,         55
    2684,     582.8983,         66
    2685,     583.1171,         58
    2686,     583.3358,         66
    2687,     583.5545,         61
    2688,     583.7732,         65
    2689,     583.9919,         75
    2690,     584.2106,         85
    2691,     584.4294,         61
    2692,     584.6481,         79
    2693,     584.8668,         78
    2694,     585.0855,         72
    2695,     585.3042,         77
    2696,     585.5229,         79
    2697,     585.7417,         70
    2698,     585.9604,         73
    2699,     586.1791,         63
    2700,     586.3978,         58
    2701,     586.6165,         60
    2702,     586.8352,         68
    2703,     587.0539,         69
    2704,     587.2727,         67
    2705,     587.4914,         54
    2706,     587.7101,         64
    2707,     587.9288,         60
    2708,     588.1475,         64
    2709,     588.3662,         69
    2710,     588.5850,         61
    2711,     588.8037,         62
    2712,     589.0224,         75
    2713,     589.2411,         65
    2714,     589.4598,         74
    2715,     589.6785,         63
    2716,     589.8973,         60
    2717,     590.1160,         60
    2718,     590.3347,         70
    2719,     590.5534,         66
    2720,     590.7721,         63
    2721,     590.9908,         62
    2722,     591.2095,         73
    2723,     591.4283,         68
    2724,     591.6470,         65
    2725,     591.8657,         65
    2726,     592.0844,         70
    2727,     592.3031,         53
    2728,     592.5218,         71
    2729,     592.7406,         75
    2730,     592.9593,         80
    2731,     593.1780,         61
    2732,     593.3967,         68
    2733,     593.6154,         56
    2734,     593.8341,         68
    2735,     594.0529,         62
    2736,     594.2716,         58
    2737,     594.4903,         52
    2738,     594.7090,         64
    2739,     594.9277,         67
    2740,     595.1464,         50
    2741,     595.3651,         61
    2742,     595.5839,         74
    2743,     595.8026,         67
    2744,     596.0213,         70
    2745,     596.2400,         60
    2746,     596.4587,         61
    2747,     596.6774,         67
    2748,     596.8962,         65
    2749,     597.1149,         75
    2750,     597.3336,         58
    2751,     597.5523,         72
    2752,     597.7710,         64
    2753,     597.9897,         62
    2754,     598.2085,         62
    2755,     598.4272,         51
    2756,     598.6459,         60
    2757,     598.8646,         65
    2758,     599.0833,         56
    2759,     599.3020,         79
    2760,     599.5207,         57
    2761,     599.7395,         69
    2762,     599.9582,         74
    2763,     600.1769,         70
    2764,     600.3956,         67
    2765,     600.6143,         62
    2766,     600.8330,         68
    2767,     601.0518,         77
    2768,     601.2705,         54
    2769,     601.4892,         79
    2770,     601.7079,         67
    2771,     601.9266,         54
    2772,     602.1453,         73
    2773,     602.3641,         46
    2774,     602.5828,         60
    2775,     602.8015,         57
    2776,     603.0202,         56
    2777,     603.2389,         61
    2778,     603.4576,         69
    2779,     603.6763,         64
    2780,     603.8951,        100
    2781,     604.1138,         67
    2782,     604.3325,         68
    2783,     604.5512,         57
    2784,     604.7699,         88
    2785,     604.9886,         71
    2786,     605.2074,         62
    2787,     605.4261,         59
    2788,     605.6448,         67
    2789,     605.8635,         66
    2790,     606.0822,         73
    2791,     606.3009,         79
    2792,     606.5197,         62
    2793,     606.7384,         68
    2794,     606.9571,         54
    2795,     607.1758,         62
    2796,     607.3945,         56
    2797,     607.6132,         64
    2798,     607.8319,         59
    2799,     608.0507,         61
    2800,     608.2694,         65
    2801,     608.4881,         71
    2802,     608.7068,         61
    2803,     608.9255,         63
    2804,     609.1442,         54
    2805,     609.3630,         67
    2806,     609.5817,         62
    2807,     609.8004,         52
    2808,     610.0191,         67
    2809,     610.2378,         62
    2810,     610.4565,         51
    2811,     610.6753,         63
    2812,     610.8940,         50
    2813,     611.1127,         72
    2814,     611.3314,         63
    2815,     611.5501,         71
    2816,     611.7688,         52
    2817,     611.9876,         61
    2818,     612.2063,         57
    2819,     612.4250,         45
    2820,     612.6437,         72
    2821,     612.8624,         72
    2822,     613.0811,         51
    2823,     613.2998,         65
    2824,     613.5186,         65
    2825,     613.7373,         69
    2826,     613.9560,         51
    2827,     614.1747,         71
    2828,     614.3934,         49
    2829,     614.6121,         74
    2830,     614.8309,         67
    2831,     615.0496,         60
    2832,     615.2683,         62
    2833,     615.4870,         67
    2834,     615.7057,         70
    2835,     615.9244,         67
    2836,     616.1432,         67
    2837,     616.3619,         61
    2838,     616.5806,         60
    2839,     616.7993,         60
    2840,     617.0180,         72
    2841,     617.2367,         47
    2842,     617.4554,         71
    2843,     617.6742,         65
    2844,     617.8929,         70
    2845,     618.1116,         62
    2846,     618.3303,         58
    2847,     618.5490,         67
    2848,     618.7677,         58
    2849,     618.9865,         51
    2850,     619.2052,         66
    2851,     619.4239,         61
    2852,     619.6426,         68
    2853,     619.8613,         52
    2854,     620.0800,         53
    2855,     620.2988,         65
    2856,     620.5175,         58
    2857,     620.7362,         68
    2858,     620.9549,         58
    2859,     621.1736,         58
    2860,     621.3923,         63
    2861,     621.6110,         58
    2862,     621.8298,         50
    2863,     622.0485,         70
    2864,     622.2672,         44
    2865,     622.4859,         63
    2866,     622.7046,         63
    2867,     622.9233,         71
    2868,     623.1421,         59
    2869,     623.3608,         68
    2870,     623.5795,         69
    2871,     623.7982,         58
    2872,     624.0169,         63
    2873,     624.2356,         65
    2874,     624.4544,         63
    2875,     624.6731,         69
    2876,     624.8918,         59
    2877,     625.1105,         68
    2878,     625.3292,         72
    2879,     625.5479,         68
    2880,     625.7666,         58
    2881,     625.9854,         67
    2882,     626.2041,         52
    2883,     626.4228,         67
    2884,     626.6415,         66
    2885,     626.8602,         70
    2886,     627.0789,         74
    2887,     627.2977,         56
    2888,     627.5164,         59
    2889,     627.7351,         50
    2890,     627.9538,         53
    2891,     628.1725,         63
    2892,     628.3912,         71
    2893,     628.6100,         68
    2894,     628.8287,         53
    2895,     629.0474,         65
    2896,     629.2661,         58
    2897,     629.4848,         60
    2898,     629.7035,         57
    2899,     629.9222,         64
    2900,     630.1410,         66
    2901,     630.3597,         72
    2902,     630.5784,         67
    2903,     630.7971,         67
    2904,     631.0158,         48
    2905,     631.2345,         46
    2906,     631.4533,         67
    2907,     631.6720,         73
    2908,     631.8907,         58
    2909,     632.1094,         63
    2910,     632.3281,         62
    2911,     632.5468,         62
    2912,     632.7656,         70
    2913,     632.9843,         80
    2914,     633.2030,         63
    2915,     633.4217,         68
    2916,     633.6404,         66
    2917,     633.8591,         63
    2918,     634.0778,         53
    2919,     634.2966,         50
    2920,     634.5153,         65
    2921,     634.7340,         68
    2922,     634.9527,         59
    2923,     635.1714,         71
    2924,     635.3901,         56
    2925,     635.6089,         82
    2926,     635.8276,         64
    2927,     636.0463,         55
    2928,     636.2650,         61
    2929,     636.4837,         73
    2930,     636.7024,         45
    2931,     636.9212,         73
    2932,     637.1399,         67
    2933,     637.3586,         63
    2934,     637.5773,         60
    2935,     637.7960,         66
    2936,     638.0147,         61
    2937,     638.2334,         61
    2938,     638.4522,         58
    2939,     638.6709,         68
    2940,     638.8896,         65
    2941,     639.1083,         62
    2942,     639.3270,         60
    2943,     639.5457,         54
    2944,     639.7645,         66
    2945,     639.9832,         52
